# This file is released under the Creative Commons Attribution 3.0 Unported
# (CC-BY <http://creativecommons.org/licenses/by/3.0/>).
#
# Copyright 2010 Kellen Parker, Allan Simon
# It was compiled by Kellen Parker and Allan Simon
# http://www.sinoglot.com/wu/tools/data/.
#
# Mapping of Chinese characters to their Shanghainese pronunciation in IPA.
#
# ChineseCharacter, IPA
修	ɕiɤ⁵³
羞	ɕiɤ⁵³
饈	ɕiɤ⁵³
馐	ɕiɤ⁵³
消	ɕiɔ⁵³
宵	ɕiɔ⁵³
潇	ɕiɔ⁵³
簫	ɕiɔ⁵³
硝	ɕiɔ⁵³
绡	ɕiɔ⁵³
綃	ɕiɔ⁵³
箫	ɕiɔ⁵³
瀟	ɕiɔ⁵³
魈	ɕiɔ⁵³
逍	ɕiɔ⁵³
銷	ɕiɔ⁵³
销	ɕiɔ⁵³
霄	ɕiɔ⁵³
萧	ɕiɔ⁵³
蕭	ɕiɔ⁵³
蛸	ɕiɔ⁵³
求	ʥiɤ⁵³
俅	ʥiɤ⁵³
仇	ʥiɤ⁵³
犰	ʥiɤ⁵³
球	ʥiɤ⁵³
賕	ʥiɤ⁵³
逑	ʥiɤ⁵³
赇	ʥiɤ⁵³
裘	ʥiɤ⁵³
虬	ʥiɤ⁵³
虯	ʥiɤ⁵³
艽	ʥiɤ⁵³
鼽	ʥiɤ⁵³
乔	ʥiɔ⁵³
桥	ʥiɔ⁵³
橋	ʥiɔ⁵³
僑	ʥiɔ⁵³
喬	ʥiɔ⁵³
侨	ʥiɔ⁵³
翹	ʥiɔ⁵³
翘	ʥiɔ⁵³
荞	ʥiɔ⁵³
蕎	ʥiɔ⁵³
泅	ʑiɤ⁵³
囚	ʑiɤ⁵³
遒	ʑiɤ⁵³
酋	ʑiɤ⁵³
蝤	ʑiɤ⁵³
桀	ʥiɪˀ¹²
極	ʥiɪˀ¹²
杰	ʥiɪˀ¹²
极	ʥiɪˀ¹²
偈	ʥiɪˀ¹²
傑	ʥiɪˀ¹²
剧	ʥiɪˀ¹²
劇	ʥiɪˀ¹²
及	ʥiɪˀ¹²
佶	ʥiɪˀ¹²
笈	ʥiɪˀ¹²
竭	ʥiɪˀ¹²
碣	ʥiɪˀ¹²
鲒	ʥiɪˀ¹²
鮚	ʥiɪˀ¹²
歇	ɕiɪˀ⁵⁵
汔	ɕiɪˀ⁵⁵
咭	ɕiɪˀ⁵⁵
吸	ɕiɪˀ⁵⁵
响	ɕiɑ̃²³
享	ɕiɑ̃²³
饷	ɕiɑ̃²³
饗	ɕiɑ̃²³
餉	ɕiɑ̃²³
響	ɕiɑ̃²³
飨	ɕiɑ̃²³
犟	ʥiɑ̃²³
橡	ʑiɑ̃²³
像	ʑiɑ̃²³
象	ʑiɑ̃²³
蟓	ʑiɑ̃²³
曏	ɕiɑ̃³⁴
向	ɕiɑ̃³⁴
糨	ʥiɑ̃³⁴
匠	ʑiɑ̃³⁴
乡	ɕiɑ̃⁵³
鄉	ɕiɑ̃⁵³
芗	ɕiɑ̃⁵³
薌	ɕiɑ̃⁵³
香	ɕiɑ̃⁵³
強	ʥiɑ̃⁵³
强	ʥiɑ̃⁵³
檣	ʑiɑ̃⁵³
戕	ʑiɑ̃⁵³
嬙	ʑiɑ̃⁵³
嫱	ʑiɑ̃⁵³
墻	ʑiɑ̃⁵³
墙	ʑiɑ̃⁵³
樯	ʑiɑ̃⁵³
庠	ʑiɑ̃⁵³
翔	ʑiɑ̃⁵³
祥	ʑiɑ̃⁵³
牆	ʑiɑ̃⁵³
詳	ʑiɑ̃⁵³
蔷	ʑiɑ̃⁵³
薔	ʑiɑ̃⁵³
详	ʑiɑ̃⁵³
省	ɕin²³
醒	ɕin²³
隼	ɕin²³
痉	ʥin²³
痙	ʥin²³
近	ʥin²³
儘	ʑin²³
尽	ʑin²³
盡	ʑin²³
靖	ʑin²³
静	ʑin²³
靜	ʑin²³
蕈	ʑin²³
汛	ɕin³⁴
性	ɕin³⁴
姓	ɕin³⁴
囟	ɕin³⁴
信	ɕin³⁴
迅	ɕin³⁴
讯	ɕin³⁴
訊	ɕin³⁴
廑	ʥin³⁴
僅	ʥin³⁴
噤	ʥin³⁴
仅	ʥin³⁴
競	ʥin³⁴
竞	ʥin³⁴
瑾	ʥin³⁴
饉	ʥin³⁴
觐	ʥin³⁴
覲	ʥin³⁴
馑	ʥin³⁴
殉	ʑin³⁴
婧	ʑin³⁴
净	ʑin³⁴
凈	ʑin³⁴
徇	ʑin³⁴
烬	ʑin³⁴
燼	ʑin³⁴
靓	ʑin³⁴
靚	ʑin³⁴
赆	ʑin³⁴
荩	ʑin³⁴
藎	ʑin³⁴
贐	ʑin³⁴
峋	ɕin⁵³
恂	ɕin⁵³
新	ɕin⁵³
星	ɕin⁵³
心	ɕin⁵³
忄	ɕin⁵³
惺	ɕin⁵³
洵	ɕin⁵³
猩	ɕin⁵³
薪	ɕin⁵³
郇	ɕin⁵³
鋅	ɕin⁵³
锌	ɕin⁵³
询	ɕin⁵³
詢	ɕin⁵³
腥	ɕin⁵³
芯	ɕin⁵³
荀	ɕin⁵³
莘	ɕin⁵³
蜻	ɕin⁵³
辛	ɕin⁵³
檎	ʥin⁵³
檠	ʥin⁵³
擎	ʥin⁵³
擒	ʥin⁵³
勤	ʥin⁵³
噙	ʥin⁵³
禽	ʥin⁵³
琴	ʥin⁵³
芹	ʥin⁵³
鲸	ʥin⁵³
黥	ʥin⁵³
芩	ʥin⁵³
鯨	ʥin⁵³
嗪	ʑin⁵³
浔	ʑin⁵³
情	ʑin⁵³
旬	ʑin⁵³
尋	ʑin⁵³
寻	ʑin⁵³
巡	ʑin⁵³
潯	ʑin⁵³
晴	ʑin⁵³
循	ʑin⁵³
秦	ʑin⁵³
鲟	ʑin⁵³
餳	ʑin⁵³
驯	ʑin⁵³
饧	ʑin⁵³
鱘	ʑin⁵³
鐔	ʑin⁵³
镡	ʑin⁵³
螓	ʑin⁵³
馴	ʑin⁵³
汹	ɕioŋ⁵³
兄	ɕioŋ⁵³
凶	ɕioŋ⁵³
匈	ɕioŋ⁵³
洶	ɕioŋ⁵³
胸	ɕioŋ⁵³
窮	ʥioŋ⁵³
筇	ʥioŋ⁵³
穷	ʥioŋ⁵³
煢	ʥioŋ⁵³
瓊	ʥioŋ⁵³
琼	ʥioŋ⁵³
邛	ʥioŋ⁵³
跫	ʥioŋ⁵³
茕	ʥioŋ⁵³
蛩	ʥioŋ⁵³
啊	ɦa
也	ɦa²³
澥	ɦa²³
獬	ɦa²³
瀣	ɦa³⁴
邂	ɦa³⁴
薤	ɦa³⁴
嚡	ɦa⁵³
何	ɦa⁵³
鲑	ɦa⁵³
骸	ɦa⁵³
鮭	ɦa⁵³
鞋	ɦa⁵³
最	ʦø
转	ʦø
轉	ʦø
旱	ɦø²³
撼	ɦø²³
颔	ɦø²³
菡	ɦø²³
頷	ɦø²³
汗	ɦø³⁴
悍	ɦø³⁴
捍	ɦø³⁴
憾	ɦø³⁴
翰	ɦø³⁴
瀚	ɦø³⁴
焊	ɦø³⁴
涵	ɦø⁵³
晗	ɦø⁵³
寒	ɦø⁵³
含	ɦø⁵³
函	ɦø⁵³
焓	ɦø⁵³
邯	ɦø⁵³
邗	ɦø⁵³
酣	ɦø⁵³
韩	ɦø⁵³
韓	ɦø⁵³
州	ʦɤ
啁	ʦɤ
洲	ʦɤ
周	ʦɤ
邹	ʦɤ
鄒	ʦɤ
走	ʦɤ
肘	ʦɤ
舟	ʦɤ
差	ʦʰa
真	ʦəŋ
厚	ɦɤ²³
后	ɦɤ²³
後	ɦɤ²³
浩	ɦɔ²³
昊	ɦɔ²³
灏	ɦɔ²³
灝	ɦɔ²³
皓	ɦɔ²³
顥	ɦɔ²³
颢	ɦɔ²³
鎬	ɦɔ²³
镐	ɦɔ²³
撖	ɦɛ²³
限	ɦɛ²³
枳	ʦɿ²³
止	ʦɿ²³
滓	ʦɿ²³
梓	ʦɿ²³
拄	ʦɿ²³
指	ʦɿ²³
子	ʦɿ²³
姊	ʦɿ²³
夂	ʦɿ²³
咫	ʦɿ²³
址	ʦɿ²³
仔	ʦɿ²³
旨	ʦɿ²³
渚	ʦɿ²³
徵	ʦɿ²³
嘴	ʦɿ²³
主	ʦɿ²³
丶	ʦɿ²³
笫	ʦɿ²³
秭	ʦɿ²³
煮	ʦɿ²³
籽	ʦɿ²³
纸	ʦɿ²³
紫	ʦɿ²³
紙	ʦɿ²³
黹	ʦɿ²³
軹	ʦɿ²³
貯	ʦɿ²³
酯	ʦɿ²³
觜	ʦɿ²³
褚	ʦɿ²³
耔	ʦɿ²³
芷	ʦɿ²³
茈	ʦɿ²³
轵	ʦɿ²³
麈	ʦɿ²³
趾	ʦɿ²³
贮	ʦɿ²³
沼	ʦɔ²³
棗	ʦɔ²³
早	ʦɔ²³
枣	ʦɔ²³
找	ʦɔ²³
澡	ʦɔ²³
繅	ʦɔ²³
爪	ʦɔ²³
缫	ʦɔ²³
藻	ʦɔ²³
蚤	ʦɔ²³
宰	ʦɛ²³
崽	ʦɛ²³
載	ʦɛ²³
载	ʦɛ²³
候	ɦɤ³⁴
堠	ɦɤ³⁴
鲎	ɦɤ³⁴
鱟	ɦɤ³⁴
逅	ɦɤ³⁴
号	ɦɔ³⁴
號	ɦɔ³⁴
餡	ɦɛ³⁴
陷	ɦɛ³⁴
馅	ɦɛ³⁴
幟	ʦɿ³⁴
注	ʦɿ³⁴
恣	ʦɿ³⁴
挚	ʦɿ³⁴
摯	ʦɿ³⁴
智	ʦɿ³⁴
忮	ʦɿ³⁴
志	ʦɿ³⁴
制	ʦɿ³⁴
剚	ʦɿ³⁴
澍	ʦɿ³⁴
帜	ʦɿ³⁴
翥	ʦɿ³⁴
翅	ʦɿ³⁴
緻	ʦɿ³⁴
炷	ʦɿ³⁴
疰	ʦɿ³⁴
痣	ʦɿ³⁴
置	ʦɿ³⁴
至	ʦɿ³⁴
誌	ʦɿ³⁴
鷙	ʦɿ³⁴
駐	ʦɿ³⁴
驻	ʦɿ³⁴
鑄	ʦɿ³⁴
识	ʦɿ³⁴
識	ʦɿ³⁴
觯	ʦɿ³⁴
觶	ʦɿ³⁴
著	ʦɿ³⁴
蛭	ʦɿ³⁴
蛀	ʦɿ³⁴
製	ʦɿ³⁴
輊	ʦɿ³⁴
躓	ʦɿ³⁴
轾	ʦɿ³⁴
註	ʦɿ³⁴
铸	ʦɿ³⁴
鸷	ʦɿ³⁴
踬	ʦɿ³⁴
致	ʦɿ³⁴
贄	ʦɿ³⁴
贽	ʦɿ³⁴
笊	ʦɔ³⁴
竈	ʦɔ³⁴
灶	ʦɔ³⁴
照	ʦɔ³⁴
罩	ʦɔ³⁴
诏	ʦɔ³⁴
詔	ʦɔ³⁴
再	ʦɛ³⁴
哲	ʦə⁵⁵
只	ʦə⁵⁵
浙	ʦə⁵⁵
桎	ʦə⁵⁵
櫛	ʦə⁵⁵
汁	ʦə⁵⁵
慑	ʦə⁵⁵
执	ʦə⁵⁵
折	ʦə⁵⁵
拶	ʦə⁵⁵
拙	ʦə⁵⁵
攥	ʦə⁵⁵
昃	ʦə⁵⁵
摺	ʦə⁵⁵
则	ʦə⁵⁵
則	ʦə⁵⁵
卒	ʦə⁵⁵
啧	ʦə⁵⁵
啐	ʦə⁵⁵
嘬	ʦə⁵⁵
嘖	ʦə⁵⁵
執	ʦə⁵⁵
仄	ʦə⁵⁵
懾	ʦə⁵⁵
栉	ʦə⁵⁵
侧	ʦə⁵⁵
側	ʦə⁵⁵
織	ʦə⁵⁵
窒	ʦə⁵⁵
絷	ʦə⁵⁵
絀	ʦə⁵⁵
织	ʦə⁵⁵
绌	ʦə⁵⁵
縶	ʦə⁵⁵
衹	ʦə⁵⁵
責	ʦə⁵⁵
質	ʦə⁵⁵
骘	ʦə⁵⁵
這	ʦə⁵⁵
郅	ʦə⁵⁵
陟	ʦə⁵⁵
隻	ʦə⁵⁵
这	ʦə⁵⁵
褶	ʦə⁵⁵
職	ʦə⁵⁵
职	ʦə⁵⁵
膣	ʦə⁵⁵
茁	ʦə⁵⁵
輒	ʦə⁵⁵
蕺	ʦə⁵⁵
騭	ʦə⁵⁵
辄	ʦə⁵⁵
责	ʦə⁵⁵
质	ʦə⁵⁵
很	ɦəŋ²³
狠	ɦəŋ²³
喉	ɦɤ⁵³
侯	ɦɤ⁵³
糇	ɦɤ⁵³
篌	ɦɤ⁵³
瘊	ɦɤ⁵³
猴	ɦɤ⁵³
骺	ɦɤ⁵³
餱	ɦɤ⁵³
毫	ɦɔ⁵³
壕	ɦɔ⁵³
嗥	ɦɔ⁵³
嚎	ɦɔ⁵³
濠	ɦɔ⁵³
豪	ɦɔ⁵³
蚝	ɦɔ⁵³
咸	ɦɛ⁵³
痫	ɦɛ⁵³
癇	ɦɛ⁵³
鹹	ɦɛ⁵³
鹇	ɦɛ⁵³
闲	ɦɛ⁵³
鷳	ɦɛ⁵³
銜	ɦɛ⁵³
閑	ɦɛ⁵³
衔	ɦɛ⁵³
兹	ʦɿ⁵³
之	ʦɿ⁵³
孳	ʦɿ⁵³
淄	ʦɿ⁵³
櫫	ʦɿ⁵³
櫧	ʦɿ⁵³
滋	ʦɿ⁵³
橥	ʦɿ⁵³
梔	ʦɿ⁵³
支	ʦɿ⁵³
朱	ʦɿ⁵³
枝	ʦɿ⁵³
潴	ʦɿ⁵³
嵫	ʦɿ⁵³
孜	ʦɿ⁵³
姿	ʦɿ⁵³
卮	ʦɿ⁵³
吱	ʦɿ⁵³
株	ʦɿ⁵³
槠	ʦɿ⁵³
栀	ʦɿ⁵³
咨	ʦɿ⁵³
侏	ʦɿ⁵³
粢	ʦɿ⁵³
猪	ʦɿ⁵³
緇	ʦɿ⁵³
祗	ʦɿ⁵³
知	ʦɿ⁵³
缁	ʦɿ⁵³
瀦	ʦɿ⁵³
甾	ʦɿ⁵³
珠	ʦɿ⁵³
菹	ʦɿ⁵³
貲	ʦɿ⁵³
鲻	ʦɿ⁵³
茲	ʦɿ⁵³
資	ʦɿ⁵³
誅	ʦɿ⁵³
鯔	ʦɿ⁵³
髭	ʦɿ⁵³
銖	ʦɿ⁵³
錙	ʦɿ⁵³
铢	ʦɿ⁵³
锱	ʦɿ⁵³
谘	ʦɿ⁵³
赀	ʦɿ⁵³
资	ʦɿ⁵³
诛	ʦɿ⁵³
諮	ʦɿ⁵³
觜	ʦɿ⁵³
豬	ʦɿ⁵³
肢	ʦɿ⁵³
脂	ʦɿ⁵³
芝	ʦɿ⁵³
茱	ʦɿ⁵³
蛛	ʦɿ⁵³
蜘	ʦɿ⁵³
齜	ʦɿ⁵³
輜	ʦɿ⁵³
訾	ʦɿ⁵³
邾	ʦɿ⁵³
龇	ʦɿ⁵³
辎	ʦɿ⁵³
诸	ʦɿ⁵³
諸	ʦɿ⁵³
抓	ʦɔ⁵³
招	ʦɔ⁵³
昭	ʦɔ⁵³
朝	ʦɔ⁵³
啁	ʦɔ⁵³
繰	ʦɔ⁵³
糟	ʦɔ⁵³
缲	ʦɔ⁵³
遭	ʦɔ⁵³
釗	ʦɔ⁵³
钊	ʦɔ⁵³
哉	ʦɛ⁵³
栽	ʦɛ⁵³
盏	ʦɛ⁵³
盞	ʦɛ⁵³
災	ʦɛ⁵³
灾	ʦɛ⁵³
恨	ɦəŋ³⁴
恆	ɦəŋ⁵³
恒	ɦəŋ⁵³
痕	ɦəŋ⁵³
衡	ɦəŋ⁵³
穿	ʦʰø
刺	ʦʰɿ
抽	ʦʰɤ
超	ʦʰɔ
猜	ʦʰɛ
乘	ʦʰəŋ
曷	ɦəˀ¹²
合	ɦəˀ¹²
劾	ɦəˀ¹²
盒	ɦəˀ¹²
責	ʦəˀ⁵⁵
责	ʦəˀ⁵⁵
出	ʦʰəˀ⁵⁵
厂	ʦʰɑ̃
廠	ʦʰɑ̃
岂	ʨʰi²³
杞	ʨʰi²³
启	ʨʰi²³
啓	ʨʰi²³
啟	ʨʰi²³
企	ʨʰi²³
屺	ʨʰi²³
绮	ʨʰi²³
綮	ʨʰi²³
綺	ʨʰi²³
稽	ʨʰi²³
起	ʨʰi²³
豈	ʨʰi²³
芑	ʨʰi²³
沆	ɦɑ̃²³
杏	ɦɑ̃²³
项	ɦɑ̃²³
荇	ɦɑ̃²³
項	ɦɑ̃²³
氣	ʨʰi³⁴
气	ʨʰi³⁴
棄	ʨʰi³⁴
憩	ʨʰi³⁴
汽	ʨʰi³⁴
契	ʨʰi³⁴
去	ʨʰi³⁴
弃	ʨʰi³⁴
亟	ʨʰi³⁴
器	ʨʰi³⁴
跂	ʨʰi³⁴
螅	ʨʰi³⁴
巷	ɦɑ̃³⁴
漲	ʦɑ̃³⁴
涨	ʦɑ̃³⁴
帳	ʦɑ̃³⁴
帐	ʦɑ̃³⁴
脹	ʦɑ̃³⁴
賬	ʦɑ̃³⁴
胀	ʦɑ̃³⁴
账	ʦɑ̃³⁴
桤	ʨʰi⁵³
溪	ʨʰi⁵³
欺	ʨʰi⁵³
榿	ʨʰi⁵³
桁	ɦɑ̃⁵³
杭	ɦɑ̃⁵³
吭	ɦɑ̃⁵³
絎	ɦɑ̃⁵³
绗	ɦɑ̃⁵³
珩	ɦɑ̃⁵³
航	ɦɑ̃⁵³
降	ɦɑ̃⁵³
行	ɦɑ̃⁵³
蘅	ɦɑ̃⁵³
張	ʦɑ̃⁵³
争	ʦɑ̃⁵³
张	ʦɑ̃⁵³
爭	ʦɑ̃⁵³
睁	ʦɑ̃⁵³
睜	ʦɑ̃⁵³
錚	ʦɑ̃⁵³
铮	ʦɑ̃⁵³
诤	ʦɑ̃⁵³
諍	ʦɑ̃⁵³
寢	ʨʰiɲ²³
寝	ʨʰiɲ²³
请	ʨʰiɲ²³
請	ʨʰiɲ²³
沁	ʨʰiɲ³⁴
吣	ʨʰiɲ³⁴
唚	ʨʰiɲ³⁴
氰	ʨʰiɲ⁵³
圊	ʨʰiɲ⁵³
清	ʨʰiɲ⁵³
亲	ʨʰiɲ⁵³
侵	ʨʰiɲ⁵³
鲭	ʨʰiɲ⁵³
鯖	ʨʰiɲ⁵³
逡	ʨʰiɲ⁵³
鋟	ʨʰiɲ⁵³
锓	ʨʰiɲ⁵³
青	ʨʰiɲ⁵³
親	ʨʰiɲ⁵³
賈	ʨʰiɑ²³
贾	ʨʰiɑ²³
巧	ʨʰiɔ²³
誡	ʨʰiɑ³⁴
诫	ʨʰiɑ³⁴
翹	ʨʰiɔ³⁴
窍	ʨʰiɔ³⁴
翘	ʨʰiɔ³⁴
竅	ʨʰiɔ³⁴
楸	ʨʰiɤ⁵³
秋	ʨʰiɤ⁵³
鳅	ʨʰiɤ⁵³
鰍	ʨʰiɤ⁵³
偕	ʨʰiɑ⁵³
佳	ʨʰiɑ⁵³
皆	ʨʰiɑ⁵³
敲	ʨʰiɔ⁵³
橇	ʨʰiɔ⁵³
蹺	ʨʰiɔ⁵³
鞒	ʨʰiɔ⁵³
跷	ʨʰiɔ⁵³
鞽	ʨʰiɔ⁵³
沏	ʨʰiɪˀ⁵⁵
槭	ʨʰiɪˀ⁵⁵
戚	ʨʰiɪˀ⁵⁵
柒	ʨʰiɪˀ⁵⁵
漆	ʨʰiɪˀ⁵⁵
切	ʨʰiɪˀ⁵⁵
吃	ʨʰiɪˀ⁵⁵
嘁	ʨʰiɪˀ⁵⁵
敠	ʨʰiɪˀ⁵⁵
妾	ʨʰiɪˀ⁵⁵
七	ʨʰiɪˀ⁵⁵
窃	ʨʰiɪˀ⁵⁵
緝	ʨʰiɪˀ⁵⁵
竊	ʨʰiɪˀ⁵⁵
碛	ʨʰiɪˀ⁵⁵
磧	ʨʰiɪˀ⁵⁵
缉	ʨʰiɪˀ⁵⁵
輯	ʨʰiɪˀ⁵⁵
葺	ʨʰiɪˀ⁵⁵
辑	ʨʰiɪˀ⁵⁵
抢	ʨʰiɑ̃²³
搶	ʨʰiɑ̃²³
呛	ʨʰiɑ̃³⁴
嗆	ʨʰiɑ̃³⁴
炝	ʨʰiɑ̃³⁴
熗	ʨʰiɑ̃³⁴
枪	ʨʰiɑ̃⁵³
槍	ʨʰiɑ̃⁵³
蹌	ʨʰiɑ̃⁵³
錆	ʨʰiɑ̃⁵³
鏘	ʨʰiɑ̃⁵³
锵	ʨʰiɑ̃⁵³
锖	ʨʰiɑ̃⁵³
跄	ʨʰiɑ̃⁵³
而	ɦəl²³
車	ʦʰo
车	ʦʰo
冲	ʦʰoŋ
沖	ʦʰoŋ
衝	ʦʰoŋ
出	ʦʰoˀ⁵⁵
醋	ʦʰu
凵	ʨʰy²³
犬	ʨʰy²³
犭	ʨʰy²³
劝	ʨʰy³⁴
券	ʨʰy³⁴
勸	ʨʰy³⁴
圈	ʨʰy⁵³
屈	ʨʰyəˀ⁵⁵
炔	ʨʰyəˀ⁵⁵
缺	ʨʰyəˀ⁵⁵
闋	ʨʰyəˀ⁵⁵
闕	ʨʰyəˀ⁵⁵
阕	ʨʰyəˀ⁵⁵
阙	ʨʰyəˀ⁵⁵
诎	ʨʰyəˀ⁵⁵
詘	ʨʰyəˀ⁵⁵
岘	ɦi²³
峴	ɦi²³
剡	ɦi²³
琰	ɦi²³
衍	ɦi²³
幾	ʨi²³
掎	ʨi²³
己	ʨi²³
几	ʨi²³
虮	ʨi²³
蟣	ʨi²³
麂	ʨi²³
滟	ɦi³⁴
灧	ɦi³⁴
焰	ɦi³⁴
焱	ɦi³⁴
现	ɦi³⁴
現	ɦi³⁴
艳	ɦi³⁴
艷	ɦi³⁴
既	ʨi³⁴
暨	ʨi³⁴
寄	ʨi³⁴
季	ʨi³⁴
冀	ʨi³⁴
係	ʨi³⁴
悸	ʨi³⁴
彐	ʨi³⁴
繫	ʨi³⁴
繼	ʨi³⁴
系	ʨi³⁴
继	ʨi³⁴
纪	ʨi³⁴
紀	ʨi³⁴
骥	ʨi³⁴
驥	ʨi³⁴
觊	ʨi³⁴
记	ʨi³⁴
计	ʨi³⁴
蓟	ʨi³⁴
薊	ʨi³⁴
計	ʨi³⁴
記	ʨi³⁴
覬	ʨi³⁴
姐	ʨia²³
沿	ɦi⁵³
檐	ɦi⁵³
嫻	ɦi⁵³
嫌	ɦi⁵³
延	ɦi⁵³
埏	ɦi⁵³
伊	ɦi⁵³
弦	ɦi⁵³
娴	ɦi⁵³
咸	ɦi⁵³
筵	ɦi⁵³
炎	ɦi⁵³
痃	ɦi⁵³
盐	ɦi⁵³
鹹	ɦi⁵³
鹽	ɦi⁵³
賢	ɦi⁵³
鉛	ɦi⁵³
铅	ɦi⁵³
舷	ɦi⁵³
蜒	ɦi⁵³
阽	ɦi⁵³
言	ɦi⁵³
訁	ɦi⁵³
贤	ɦi⁵³
讠	ɦi⁵³
乩	ʨi⁵³
機	ʨi⁵³
朞	ʨi⁵³
机	ʨi⁵³
嵇	ʨi⁵³
姬	ʨi⁵³
剞	ʨi⁵³
嘰	ʨi⁵³
叽	ʨi⁵³
基	ʨi⁵³
丌	ʨi⁵³
笄	ʨi⁵³
箕	ʨi⁵³
磯	ʨi⁵³
玑	ʨi⁵³
璣	ʨi⁵³
矶	ʨi⁵³
稽	ʨi⁵³
羁	ʨi⁵³
羈	ʨi⁵³
鷄	ʨi⁵³
飢	ʨi⁵³
饥	ʨi⁵³
饑	ʨi⁵³
雞	ʨi⁵³
譏	ʨi⁵³
讥	ʨi⁵³
肌	ʨi⁵³
鸡	ʨi⁵³
夜	ɦia³⁴
借	ʨia³⁴
唶	ʨia³⁴
揶	ɦia⁵³
暇	ɦia⁵³
爷	ɦia⁵³
瑕	ɦia⁵³
爺	ɦia⁵³
遐	ɦia⁵³
耶	ɦia⁵³
嗟	ʨia⁵³
尹	ɦiɲ²³
幸	ɦiɲ²³
吲	ɦiɲ²³
悻	ɦiɲ²³
潁	ɦiɲ²³
引	ɦiɲ²³
穎	ɦiɲ²³
颍	ɦiɲ²³
颖	ɦiɲ²³
郢	ɦiɲ²³
蚓	ɦiɲ²³
媵	ɦiɲ³⁴
胤	ɦiɲ³⁴
楹	ɦiɲ⁵³
淫	ɦiɲ⁵³
潆	ɦiɲ⁵³
寅	ɦiɲ⁵³
夤	ɦiɲ⁵³
刑	ɦiɲ⁵³
型	ɦiɲ⁵³
形	ɦiɲ⁵³
嬴	ɦiɲ⁵³
硎	ɦiɲ⁵³
瀛	ɦiɲ⁵³
熒	ɦiɲ⁵³
營	ɦiɲ⁵³
瑩	ɦiɲ⁵³
盈	ɦiɲ⁵³
瀠	ɦiɲ⁵³
莹	ɦiɲ⁵³
霪	ɦiɲ⁵³
邢	ɦiɲ⁵³
陉	ɦiɲ⁵³
陘	ɦiɲ⁵³
赢	ɦiɲ⁵³
荧	ɦiɲ⁵³
营	ɦiɲ⁵³
萤	ɦiɲ⁵³
蝇	ɦiɲ⁵³
螢	ɦiɲ⁵³
贏	ɦiɲ⁵³
蠅	ɦiɲ⁵³
有	ɦiɤ²³
卣	ɦiɤ²³
友	ɦiɤ²³
牖	ɦiɤ²³
銪	ɦiɤ²³
誘	ɦiɤ²³
酉	ɦiɤ²³
铕	ɦiɤ²³
诱	ɦiɤ²³
莠	ɦiɤ²³
舀	ɦiɔ²³
久	ʨiɤ²³
九	ʨiɤ²³
玖	ʨiɤ²³
灸	ʨiɤ²³
韭	ʨiɤ²³
挢	ʨiɔ²³
撟	ʨiɔ²³
敫	ʨiɔ²³
姣	ʨiɔ²³
佼	ʨiɔ²³
徼	ʨiɔ²³
繳	ʨiɔ²³
狡	ʨiɔ²³
皎	ʨiɔ²³
矯	ʨiɔ²³
矫	ʨiɔ²³
缴	ʨiɔ²³
餃	ʨiɔ²³
饺	ʨiɔ²³
右	ɦiɤ³⁴
柚	ɦiɤ³⁴
宥	ɦiɤ³⁴
又	ɦiɤ³⁴
囿	ɦiɤ³⁴
佑	ɦiɤ³⁴
侑	ɦiɤ³⁴
祐	ɦiɤ³⁴
釉	ɦiɤ³⁴
鼬	ɦiɤ³⁴
效	ɦiɔ³⁴
曜	ɦiɔ³⁴
校	ɦiɔ³⁴
鹞	ɦiɔ³⁴
鷂	ɦiɔ³⁴
耀	ɦiɔ³⁴
救	ʨiɤ³⁴
廄	ʨiɤ³⁴
厩	ʨiɤ³⁴
疚	ʨiɤ³⁴
叫	ʨiɔ³⁴
校	ʨiɔ³⁴
徼	ʨiɔ³⁴
較	ʨiɔ³⁴
较	ʨiɔ³⁴
油	ɦiɤ⁵³
尢	ɦiɤ⁵³
尤	ɦiɤ⁵³
攸	ɦiɤ⁵³
游	ɦiɤ⁵³
犹	ɦiɤ⁵³
繇	ɦiɤ⁵³
猷	ɦiɤ⁵³
猶	ɦiɤ⁵³
由	ɦiɤ⁵³
疣	ɦiɤ⁵³
魷	ɦiɤ⁵³
鱿	ɦiɤ⁵³
邮	ɦiɤ⁵³
郵	ɦiɤ⁵³
铀	ɦiɤ⁵³
蕕	ɦiɤ⁵³
蚰	ɦiɤ⁵³
蝣	ɦiɤ⁵³
鈾	ɦiɤ⁵³
莸	ɦiɤ⁵³
淆	ɦiɔ⁵³
搖	ɦiɔ⁵³
摇	ɦiɔ⁵³
姚	ɦiɔ⁵³
徭	ɦiɔ⁵³
崤	ɦiɔ⁵³
繇	ɦiɔ⁵³
窯	ɦiɔ⁵³
窑	ɦiɔ⁵³
爻	ɦiɔ⁵³
珧	ɦiɔ⁵³
瑶	ɦiɔ⁵³
瑤	ɦiɔ⁵³
鳐	ɦiɔ⁵³
鰩	ɦiɔ⁵³
餚	ɦiɔ⁵³
遥	ɦiɔ⁵³
遙	ɦiɔ⁵³
銚	ɦiɔ⁵³
铫	ɦiɔ⁵³
謡	ɦiɔ⁵³
谣	ɦiɔ⁵³
轺	ɦiɔ⁵³
軺	ɦiɔ⁵³
肴	ɦiɔ⁵³
